Code,ID,Mode,Level,Nationality,L1,Concordance Line,Verb,BCC_COLL,Functions,BCC_Frequency,CSL_Score,CSL_COLL,Reliability,Accessibility,Semantics,Error,Error-Type,Details
W_I_F_YSLI_PE_3,YSLI_PE,W,L2,PE,ES,[GLCLC text removed],答谢,Repelled,DA,0.0,0.0,Repelled,No,6.0,Communication,Error,Collocational,TL低频(BCC只有三个); DA - 答谢 is low frequency with 对 (BCC: 3); conventionalized form is 向父母答谢 or 感谢父母
W_I_F_YR_ES_8,YR_ES,W,L2,ES,ES,[GLCLC text removed],给力,Repelled,DISP,0.0,0.0,Repelled,Yes,6.0,Manner,Error,Collocational,AV Incompatible; DISP - 给力 not conventionalized as DISP predicate toward animate Y; correct: 对我非常恭敬
W_I_F_HHC_KR_2,HHC_KR,W,L2,KR,KR,[GLCLC text removed],舒服,Repelled,EVAL,0.0,0.0,Repelled,No,2.0,Attribute,Error,Collocational,"EVAL - 舒服 describes how stomach feels, not effect FOR stomach; correct: 肚子很舒服 or 对肚子好/没有负担"
W_I_F_HHC_KR_3,HHC_KR,W,L2,KR,KR,[GLCLC text removed],表明,Attracted,DA,98.0,0.0,Repelled,No,4.0,Communication,Error,Collocational,DA - wrong verb; 表明 (make clear) vs 表示 (express); correct: 对他们表示感谢
W_I_M_MHMAD_TJ_3,MHMAD_TJ,W,L2,TJ,Other,[GLCLC text removed],*,,EVAL,0.0,0.0,,*,,Functional,Error,Non-dui-construction,"""For me, when your body is well, I don't need anything else"" - perspective frame; correct: 对我来说，你身体好就好了"
W_I_F_ZSYI_TH_3,ZSYI_TH,W,L2,TH,TH,[GLCLC text removed],觉得,Repelled,EVAL,388.0,0.0,Repelled,No,1.0,Psych,Error,Non-dui-construction,"""For me I feel I have value"" - perspective frame; correct: 对我来说，觉得自己有价值"
S_I_M_LCY_TH,LCY_TH,S,L2,TH,TH,[GLCLC text removed],认为,Repelled,ABT,53.0,0.0,Repelled,No,2.0,Psych,Error,Collocational,BCC-56; 减肥 as topic with 认为 is low frequency (BCC: 56); correct: 关于减肥，你怎么认为？ or 对于减肥，怎么看？
S_I_M_LCY_TH,LCY_TH,S,L2,TH,TH,[GLCLC text removed],*,Repelled,MS,0.0,0.0,Repelled,*,2.0,Psych,Error,Non-dui-construction,ABT - missing predicate verb after 对减肥; correct: 对于减肥，我的看法是...
S_I_F_ZRY_KR,ZRY_KR,S,L2,KR,KR,[GLCLC text removed],认识,Attracted,MS,499.0,0.0,Attracted,No,1.0,Psych,Error,Collocational,"BCC - 512; MS - 认识 typically takes animate objects or concrete nouns (people, characters), not abstract 事情; correct: 对中国的事情都了解"
S_I_F_LXHU_KR_3,LXHU_KR,S,L2,KR,KR,[GLCLC text removed],讲,Attracted,ABT,3272.0,11.12,Attracted,No,2.0,Communication,Error,Non-dui-construction,DA - 对明星+是 not conventionalized (BCC: 0); structure unclear; correct: 关于明星，我不用多讲
W_I_F_JEL_KR_1,JEL_KR,W,L2,KR,KR,[GLCLC text removed],适合,Attracted,EVAL,65.0,0.0,Repelled,No,3.0,Attribute,Error,Collocational,"Intended ""exercise suitable for oneself"" but structure broken; correct: 适合自己的运动"
W_I_M_ZCYT_JP_1,ZCYT_JP,W,L2,JP,JP,[GLCLC text removed],适合,Attracted,EVAL,65.0,0.0,Repelled,No,3.0,Attribute,Error,Collocational,"Intended ""suitable for us"" but 适合 takes direct object, not 对Y; correct: 很适合我们"
W_I_F_BYL_BR_6,BYL_BR,W,L2,BR,PT,[GLCLC text removed],适合,Attracted,EVAL,65.0,0.0,Repelled,No,3.0,Attribute,Error,Omission,Long list as Y-phrase breaks structure; correct: 尤其对于从事脑力劳动的人来说
W_I_F_JML_KR_2,JML_KR,W,L2,KR,KR,[GLCLC text removed],熟悉,Attracted,EVAL,1180.0,5.56,Attracted,Yes,3.0,Psych,Error,Non-dui-construction,"""A place unfamiliar to me"" - perspective; correct: 对我来说很不熟悉的地方"
S_I_F_JDYI_KR+I_,JDYI_KR,S,L2,KR,KR,[GLCLC text removed],适当,Repelled,EVAL,0.0,0.0,Repelled,No,6.0,Attribute,Error,Collocational,"EVAL - 适当 is adverb not adjective, cannot be EVAL predicate; correct: 适合孩子们的节目 or 对孩子们合适的节目"
S_I_M_WYMU_SD_3,WYMU_SD,S,L2,SD,AR,[GLCLC text removed],重要,Repelled,EVAL,400.0,9.27,Attracted,Yes,2.0,Attribute,Error,Non-dui-construction,"""Important for products to sell"" - perspective frame; correct: 对于产品卖出去来说很重要"
W_I_F_JXJ_KR_3,JXJ_KR,W,L2,KR,KR,[GLCLC text removed],问,Repelled,DA,166.0,0.0,Repelled,No,1.0,Communication,Error,Collocational,DA - 问 takes direct object or 向; 对我问 is low frequency (BCC: 185); correct: 问我
S_I_F_MZY_KR_2,MZY_KR,S,L2,KR,KR,[GLCLC text removed],难忘,Attracted,EVAL,14.0,0.0,Repelled,No,6.0,Psych,Error,Non-dui-construction,"""Unforgettable trip for me"" - needs 是 or 来说; correct: 对我来说难忘的旅行 or 对我是难忘的旅行"
W_I_F_LXHU_KR_6,LXHU_KR,W,L2,KR,KR,[GLCLC text removed],难忘,Attracted,EVAL,14.0,0.0,Repelled,No,6.0,Psych,Error,Non-dui-construction,Same - perspective frame; correct: 对我来说难忘的事
W_I_F_TKQX_JP_1,TKQX_JP,W,L2,JP,JP,[GLCLC text removed],难忘,Attracted,EVAL,14.0,0.0,Repelled,No,6.0,Psych,Error,Non-dui-construction,Same - perspective frame; correct: 对我来说难忘呢？
S_I_M_ZLO_RU_2+I,ZLO_RU,S,L2,RU,RU,[GLCLC text removed],方便,Attracted,EVAL,17.0,18.54,Repelled,No,1.0,Attribute,Error,Non-dui-construction,"""It's hard to say for me"" - perspective; correct: 对我来说也很难说"
W_I_F_JYU_KZ_1,JYU_KZ,W,L2,KZ,TK,[GLCLC text removed],麻烦,Repelled,EVAL,0.0,0.0,Repelled,No,3.0,Attribute,Error,Non-dui-construction,"""It's troublesome for her friend Anna"" - perspective; correct: 对她的朋友安娜来说很麻烦"
S_I_F_JHXI_KR_4,JHXI_KR,S,L2,KR,KR,[GLCLC text removed],*,,ABT,0.0,0.0,,*,,,Error,Non-dui-construction,"Intended ""for me buying things"" or ""regarding my shopping"" - needs 给我买东西 or 对于我买东西来说; correct: 给我买东西"
W_A_M_XT_UZ_2,XT_UZ,W,L3,UZ,TK,[GLCLC text removed],*,Attracted,MS,0.0,77.85,Attracted,*,1.0,Functional,Error,Omission,Missing 有; correct: 对这个工作有很大的兴趣
W_A_F_KLN_RU_5,KLN_RU,W,L3,RU,RU,[GLCLC text removed],*,Attracted,MS,0.0,53.75,Attracted,*,2.0,Psych,Error,Omission,Missing 感兴趣; correct: 对苹果手机...感兴趣
S_A_F_LZG_KR,LZG_KR,S,L3,KR,KR,[GLCLC text removed],不好意思,Repelled,MS,0.0,0.0,Repelled,No,6.0,Psych,Error,Omission,Missing 感到; correct: 对爸爸妈妈感到不好意思
W_A_F_TLL_UA_3,TLL_UA,W,L3,UA,Other,[GLCLC text removed],举行,Repelled,DISP,32.0,0.0,Repelled,No,3.0,Social,Error,Non-dui-construction,"举行 takes beneficiary with 给/为, not 对; correct: 给/为学生们举行"
W_A_F_JDHN_KR,JDHN_KR,W,L3,KR,KR,[GLCLC text removed],关心,Attracted,DA,1040.0,18.54,Attracted,Yes,2.0,Manner,Error,Omission,Unnecessary 的; correct: 给我这么多关心 or 对我的关心
W_A_F_JJB_KR_2,JJB_KR,W,L3,KR,KR,[GLCLC text removed],关心,Attracted,MS,1040.0,18.54,Attracted,Yes,2.0,Manner,Error,Collocational,关心 requires [+human/human-relevant] Y; 歌词 is inanimate; correct: 对歌词关注
W_A_F_JDYA_KR,JDYA_KR,W,L3,KR,KR,[GLCLC text removed],关心,Attracted,MS,1040.0,18.54,Attracted,Yes,2.0,Manner,Error,Collocational,Same - 关心 animacy constraint; correct: 对中国并没有关注
W_A_M_CYJ_KR_1,CYJ_KR,W,L3,KR,KR,[GLCLC text removed],关心,Attracted,MS,1040.0,18.54,Attracted,Yes,2.0,Manner,Error,Collocational,Same - 关心 animacy constraint; correct: 对菜也关注
W_A_F_LMR_TH_4,LMR_TH,W,L3,TH,TH,[GLCLC text removed],印象,Repelled,MS,22.0,1.85,Attracted,No,3.0,Psych,Error,Non-dui-construction,"""Give you bad impression"" needs 给; correct: 给你的印象不好"
W_A_F_LMR_TH_4,LMR_TH,W,L3,TH,TH,[GLCLC text removed],印象,Repelled,MS,22.0,1.85,Attracted,No,3.0,Psych,Error,Non-dui-construction,Same - needs 给; correct: 给你的印象很好
W_A_F_ZSYI_TH_3,ZSYI_TH,W,L3,TH,TH,[GLCLC text removed],友善,Attracted,DISP,31.0,0.0,Repelled,Yes,6.0,Manner,Error,Insertion,Unnecessary 的 creating incomplete structure; correct: 对我们友善 or 对我们友善的[N]
W_A_F_XMX_KR_1,XMX_KR,W,L3,KR,KR,[GLCLC text removed],发下,Attracted,DA,12.0,0.0,Repelled,No,6.0,Communication,Error,Collocational,发下 not conventionalized with 心愿; correct: 对妖精许下心愿
W_A_F_XMX_KR_1,XMX_KR,W,L3,KR,KR,[GLCLC text removed],受到,Repelled,DA,0.0,0.0,Repelled,No,3.0,Functional,Error,Collocational,Structure severely broken; 受到+爱情 doesn't work; intended: 莫妮卡得到爱情后就被扔掉
W_A_F_XMX_KR_1,XMX_KR,W,L3,KR,KR,[GLCLC text removed],受到,Repelled,EVAL,0.0,0.0,Repelled,No,3.0,Functional,Error,Non-dui-construction,"""For mom to receive love"" - causative needs 让; correct: 让妈妈得到爱情"
W_A_F_CXZ_TH_5,CXZ_TH,W,L3,TH,TH,[GLCLC text removed],善良,Repelled,EVAL,0.0,0.0,Repelled,Yes,4.0,Attribute,Error,Collocational,"善良 is inherent trait, not DISP predicate; correct: 对我很好/友善"
W_A_F_LHYA_TH_5,LHYA_TH,W,L3,TH,TH,[GLCLC text removed],有,Attracted,EVAL,11370.0,87.12,Attracted,Yes,1.0,Functional,Error,Non-dui-construction,Adverbial 对贵方有帮助地 mispositioned; correct: 继续为贵方培养出人才，对贵方有帮助
W_A_F_ASL_KZ_4,ASL_KZ,W,L3,KZ,TK,[GLCLC text removed],建,Repelled,SI,0.0,0.0,Repelled,No,6.0,Social,Error,Non-dui-construction,Beneficiary of 建 needs 给/为; correct: 给留学生建一两个餐厅
W_A_M_FLUS_RU_4,FLUS_RU,W,L3,RU,RU,[GLCLC text removed],怎么样,Repelled,ABT,10.0,0.0,Repelled,Yes,1.0,Manner,Error,Non-dui-construction,"关系 takes 跟/和, not 对; correct: 他跟你的关系会怎么样"
W_A_F_LMR_TH_4,LMR_TH,W,L3,TH,TH,[GLCLC text removed],感觉,Attracted,SI,130.0,0.0,Repelled,Yes,3.0,Psych,Error,Non-dui-construction,"""Gives you feeling"" needs 给; correct: 给你的感觉不一样"
W_A_F_QYX_KR_3,QYX_KR,W,L3,KR,KR,[GLCLC text removed],感觉,Attracted,MS,130.0,0.0,Repelled,Yes,3.0,Psych,Error,Collocational,感觉 doesn't take abstract emotion 爱情 as object; correct: 对菊仙产生爱情 or 爱上菊仙
W_A_F_WLN_KZ_3,WLN_KZ,W,L3,KZ,TK,[GLCLC text removed],建立,Repelled,DA,80.0,0.0,Repelled,No,6.0,Social,Error,Non-dui-construction,"建立关系 takes 和/与, not 对; correct: 和贵公司建立业务关系"
W_A_F_JXA_KR_1,JXA_KR,W,L3,KR,KR,[GLCLC text removed],*,Attracted,EVAL,0.0,9.27,Attracted,*,3.0,Functional,Error,Omission,Missing 造成; correct: 对我的性格造成很大的改变
W_A_M_JBY_KR_1,JBY_KR,W,L3,KR,KR,[GLCLC text removed],改变,Attracted,SI,1.0,0.0,Repelled,No,3.0,Functional,Error,Non-dui-construction,"Causative ""make their behavior change"" needs 使/让; correct: 使他们的行为改变"
W_A_F_JXZI_KR,JXZI_KR,W,L3,KR,KR,[GLCLC text removed],改变,Attracted,EVAL,1.0,0.0,Repelled,No,3.0,Functional,Error,Non-dui-construction,Causative needs 使/让; correct: 使人生和意义改变了
W_A_M_AJX_KR_10,AJX_KR,W,L3,KR,KR,[GLCLC text removed],有,Attracted,EVAL,11370.0,77.85,Attracted,Yes,1.0,Functional,Error,Collocational,"爱国之心 means ""patriotic heart toward country"", cannot be directed at a company; semantic mismatch"
W_A_F_LYM_KR,LYM_KR,W,L3,KR,KR,[GLCLC text removed],树立,Repelled,SI,10.0,0.0,Repelled,No,5.0,Functional,Error,Collocational,树立形象 with recipient needs 给; correct: 给我树立了不好的形象
S_A_F_MQH_VN,MQH_VN,S,L3,VN,VN,[GLCLC text removed],比,Repelled,DA,63.0,0.0,Repelled,No,1.0,Functional,Error,Non-dui-construction,"比 takes 和/跟, not 对; correct: 和/跟越南比的话"
W_A_F_LYM_KR,LYM_KR,W,L3,KR,KR,[GLCLC text removed],留下,Attracted,SI,161.0,0.0,Repelled,No,4.0,Functional,Error,Non-dui-construction,留下印象 with recipient needs 给; correct: 给我留下了良好的印象
W_A_F_ZEH_KR,ZEH_KR,W,L3,KR,KR,[GLCLC text removed],留下,Attracted,SI,161.0,0.0,Repelled,No,4.0,Functional,Error,Non-dui-construction,Same - needs 给; correct: 给我留下很深的印象
W_A_F_RBZ_VN_3,RBZ_VN,W,L3,VN,VN,[GLCLC text removed],*,Attracted,EVAL,0.0,7.41,Attracted,*,3.0,Functional,Error,Omission,Missing 负; correct: 每位老师对学生都负责任
W_A_M_WHY_TH_1,WHY_TH,W,L3,TH,TH,[GLCLC text removed],道歉,Attracted,DA,121.0,0.0,Repelled,No,3.0,Communication,Error,Collocational,道歉 with 对 is low frequency (BCC: 135); correct: 向河道歉
S_A_M_ZCY_KR_2,ZCY_KR,S,L3,KR,KR,[GLCLC text removed],*,,EVAL,0.0,0.0,,*,,,Error,Non-dui-construction,Perspective frame needs 对...来说; correct: 对我来说，发生什么问题的时候可以很容易解决
W_A_M_AKH_UZ,AKH_UZ,W,L3,UZ,TK,[GLCLC text removed],尴尬,Repelled,EVAL,1.0,0.0,Repelled,No,5.0,Psych,Error,Non-dui-construction,Perspective frame needs 对...来说; correct: 对来自北校的我来说，相处起来总是有点尴尬
W_A_F_JMT_KR_1,JMT_KR,W,L3,KR,KR,[GLCLC text removed],可信,Repelled,EVAL,0.0,0.0,Repelled,No,6.0,Attribute,Error,Non-dui-construction,Perspective frame needs 对...来说; correct: 对我来说不可信的话
W_A_F_PSH_KR_5,PSH_KR,W,L3,KR,KR,[GLCLC text removed],合,Repelled,EVAL,0.0,0.0,Repelled,No,3.0,Attribute,Error,Collocational,合 not conventionalized as EVAL predicate; correct: 很适合我
W_A_F_AM_GN_1,AM_GN,W,L3,GN,EN,[GLCLC text removed],复杂,Repelled,EVAL,0.0,0.0,Repelled,No,3.0,Attribute,Error,Collocational,复杂 not conventionalized as EVAL predicate; correct: 对很多人来说非常复杂
S_A_F_JZHX_KR_2,JZHX_KR,S,L3,KR,KR,[GLCLC text removed],好,Repelled,EVAL,60.0,0.0,Repelled,Yes,1.0,Attribute,Error,Omission,"Perspective ""a good place for me"" needs 对...来说; correct: 对我来说很好的地方"
W_A_F_QYX_KR_1,QYX_KR,W,L3,KR,KR,[GLCLC text removed],*,Attracted,EVAL,0.0,18.54,Repelled,*,1.0,Functional,Error,Omission,Missing 是; correct: 对病人的家人也是更好的选择
W_A_F_JZHX_KR_3,JZHX_KR,W,L3,KR,KR,[GLCLC text removed],做,Attracted,EVAL,7.0,3.71,Repelled,Yes,1.0,Functional,Error,Collocational,Structure severely broken; intended meaning unclear
W_A_F_CXZ_TH_5,CXZ_TH,W,L3,TH,TH,[GLCLC text removed],惊讶,Attracted,EVAL,49.0,0.0,Repelled,Yes,5.0,Psych,Error,Non-dui-construction,"Perspective ""surprising for me"" needs 对...来说; correct: 这种情况对我来说很惊讶"
W_A_F_CLY_KR,CLY_KR,W,L3,KR,KR,[GLCLC text removed],是,Attracted,EVAL,4128.0,18.54,Repelled,Yes,1.0,Functional,Error,Collocational,"Perspective ""living is greater pain for him"" needs 对...来说; correct: 对他来说，活着是更大的痛苦"
S_A_F_ZSY_TH_3,ZSY_TH,S,L3,TH,TH,[GLCLC text removed],有,Attracted,MS,23048.0,87.12,Attracted,Yes,1.0,Functional,Error,Non-dui-construction,"""Give me impression"" needs 给; correct: 给我留下印象的"
W_A_F_JZHX_KR_2,JZHX_KR,W,L3,KR,KR,[GLCLC text removed],有,Repelled,EVAL,11370.0,0.0,Repelled,Yes,1.0,Functional,Error,Collocational,"Stative negation requires 不是, not 没; correct: 这对别人不是什么大事"
W_A_F_JZHX_KR_4,JZHX_KR,W,L3,KR,KR,[GLCLC text removed],看起来,Repelled,EVAL,0.0,0.0,Repelled,No,3.0,Psych,Error,Non-dui-construction,Perspective frame needs 对...来说; correct: 对我来说，不做的人看起来不礼貌
S_A_F_LRY_KR,LRY_KR,S,L3,KR,KR,[GLCLC text removed],符合,Repelled,EVAL,0.0,0.0,Repelled,No,3.0,Functional,Error,Collocational,"符合 means ""conform to"", not ""suitable for""; correct: 对小孩儿适合的教育方法"
S_A_F_LRY_KR,LRY_KR,S,L3,KR,KR,[GLCLC text removed],符合,Repelled,EVAL,0.0,0.0,Repelled,No,3.0,Functional,Error,Collocational,Same - 符合 vs 适合; correct: 对他们适合的教育方法
S_A_F_LRY_KR,LRY_KR,S,L3,KR,KR,[GLCLC text removed],符合,Repelled,EVAL,0.0,0.0,Repelled,No,3.0,Functional,Error,Collocational,Same - 符合 vs 适合; correct: 适合自己的部门
S_A_F_LRY_KR,LRY_KR,S,L3,KR,KR,[GLCLC text removed],符合,Repelled,EVAL,0.0,0.0,Repelled,No,3.0,Functional,Error,Collocational,Same - 符合 vs 适合; correct: 最适合我的位置
W_A_M_FLUS_RU_5,FLUS_RU,W,L3,RU,RU,[GLCLC text removed],符合,Repelled,EVAL,0.0,0.0,Repelled,No,3.0,Functional,Error,Collocational,Same - 符合 vs 适合; correct: 我非常适合这份工作
S_A_F_LZG_KR,LZG_KR,S,L3,KR,KR,[GLCLC text removed],适合,Attracted,EVAL,65.0,0.0,Repelled,No,3.0,Attribute,Error,Collocational,"适合 takes direct object, not 对Y; correct: 真的不适合我"
W_A_M_SMR_TH_4,SMR_TH,W,L3,TH,TH,[GLCLC text removed],适合,Attracted,EVAL,65.0,0.0,Repelled,No,3.0,Attribute,Error,Collocational,"符合 takes direct object, not 对Y; correct: 我非常符合这份工作的要求"
W_A_F_ZEH_KR,ZEH_KR,W,L3,KR,KR,[GLCLC text removed],陌生,Attracted,EVAL,5.0,0.0,Repelled,Yes,4.0,Psych,Error,Non-dui-construction,Perspective frame needs 对...来说; correct: 这样的情况对我来说很陌生
W_A_F_XMX_KR_1,XMX_KR,W,L3,KR,KR,[GLCLC text removed],需要,Repelled,EVAL,2.0,0.0,Repelled,No,2.0,Attribute,Error,Non-dui-construction,Perspective frame needs 对...来说; correct: 对莫妮卡来说，再也不需要...
S_A_F_AYD_KG,AYD_KG,S,L3,KG,TK,[GLCLC text removed],*,,EVAL,0.0,0.0,,*,,,Error,Non-dui-construction,Perspective frame needs 对...来说; correct: 对我们来说，你幸福就行
S_A_M_BL_CL_2,BL_CL,S,L3,CL,ES,[GLCLC text removed],吃,Repelled,ABT,12.0,0.0,Repelled,No,1.0,Physical,Error,Non-dui-construction,Formal topic marker needs 对于; correct: 对于海鲜，我不是经常吃
S_A_M_DL_TG_5,DL_TG,S,L3,TG,EN,[GLCLC text removed],一样,Repelled,ABT,91.0,0.0,Repelled,Yes,2.0,Attribute,Error,Insertion,"Redundant 对, structure broken; correct: 广州的生活差不多是..."
S_A_M_DBL_BF_2,DBL_BF,S,L3,BF,FR,[GLCLC text removed],一样,Repelled,DISP,91.0,0.0,Repelled,Yes,2.0,Attribute,Error,Non-dui-construction,Comparison needs 和/跟; correct: 和/跟我原来做过的不一样
W_A_F_LJ_RU_3,LJ_RU,W,L3,RU,RU,[GLCLC text removed],乏味,Repelled,MS,0.0,0.0,Repelled,No,6.0,Psych,Error,Omission,Missing 感到; correct: 我对电影感到乏味
W_A_F_JXY_KR_3,JXY_KR,W,L3,KR,KR,[GLCLC text removed],产生,Attracted,MS,3678.0,20.39,Attracted,Yes,4.0,Functional,Error,Word-Order,"X-Y reversal: 我 should be X (experiencer), Y (stimulus) missing; correct: 我对[X]产生极大兴趣"
W_A_F_TLL_UA_1,TLL_UA,W,L3,UA,Other,[GLCLC text removed],产生,Attracted,EVAL,3919.0,87.12,Attracted,Yes,4.0,Functional,Error,Insertion,Blending 产生了影响 + 有了影响 → *产生有了; correct: 对我学汉语产生了极大的影响
W_A_F_LJ_RU_3,LJ_RU,W,L3,RU,RU,[GLCLC text removed],产生,Attracted,MS,3678.0,9.27,Attracted,Yes,4.0,Functional,Error,Non-dui-construction,Needs 给 (recipient); correct: 给我留下不可磨灭的印象
W_A_M_HSHU_ID_1,HSHU_ID,W,L3,ID,Other,[GLCLC text removed],健康,Repelled,EVAL,0.0,0.0,Repelled,No,2.0,Attribute,Error,Collocational,健康 not EVAL predicate; correct: 对身体好/有益
W_A_M_ZYK_VE_6,ZYK_VE,W,L3,VE,ES,[GLCLC text removed],取得,Repelled,EVAL,8.0,1.85,Attracted,No,6.0,Functional,Error,Collocational,取得帮助 not conventionalized; correct: 对专业有更大的帮助
W_A_F_XMX_KR_3,XMX_KR,W,L3,KR,KR,[GLCLC text removed],变,Repelled,ABT,1.0,0.0,Repelled,No,2.0,Functional,Error,Non-dui-construction,"Structure broken, meaning unclear"
W_A_F_JMZJ_KR,JMZJ_KR,W,L3,KR,KR,[GLCLC text removed],合适,Repelled,EVAL,40.0,0.0,Repelled,No,3.0,Attribute,Error,Collocational,合适/适合 takes DO; correct: 适合自己的职业
W_A_F_RHF_VN_4,RHF_VN,W,L3,VN,VN,[GLCLC text removed],合适,Repelled,EVAL,40.0,0.0,Repelled,No,3.0,Attribute,Error,Collocational,合适→符合 takes DO; correct: 符合我的要求了一半
W_A_F_LY_SK_3,LY_SK,W,L3,SK,Other,[GLCLC text removed],*,Attracted,EVAL,0.0,77.85,Attracted,*,6.0,Functional,Error,Omission,Structure broken; maybe intended: 对自己家有同感的朋友
S_A_M_HH_SD_5,HH_SD,S,L3,SD,AR,[GLCLC text removed],影响,Attracted,EVAL,733.0,11.12,Attracted,Yes,2.0,Functional,Error,Word-Order,对Y mispositioned; correct: 对社会、对个人的影响更多一些
W_A_F_PYT_KR,PYT_KR,W,L3,KR,KR,[GLCLC text removed],好,Repelled,ABT,60.0,0.0,Repelled,Yes,1.0,Attribute,Error,Collocational,眼中 doesn't fit structure; maybe: 我眼中广外还是好的
W_A_F_SNME_KR_1,SNME_KR,W,L3,KR,KR,[GLCLC text removed],学,Repelled,ABT,15.0,0.0,Repelled,No,1.0,Social,Error,Collocational,学 with 对 low freq (BCC:32); correct: 关于...学得非常多
S_A_F_QYX_KR_1,QYX_KR,S,L3,KR,KR,[GLCLC text removed],*,Attracted,EVAL,0.0,87.12,Attracted,*,1.0,Functional,Error,Omission,Missing 有; correct: 对我有帮助的事情
